filepath,object_label,image_file_name,object_style,stimulus_source,filename,image_id,stimulus_id,background_id
from_ko/04-art-4/im9.png,bear,im46.png,mosaic,Art,725a6aa8f5bfd6752c61157a22e2f026f2f82114.png,725a6aa8f5bfd6752c61157a22e2f026f2f82114,725a6aa8f5bfd6752c61157a22e2f026f2f82114,0
from_ko/04-art-3/im11.png,bear,im47.png,mosaic,Art,5383f1493784fcb4a97181b1c91398805af24a61.png,5383f1493784fcb4a97181b1c91398805af24a61,5383f1493784fcb4a97181b1c91398805af24a61,0
from_ko/04-art-3/im5.png,bear,im48.png,painting,Art,574145583601601565c18796f4ec02ab927632b5.png,574145583601601565c18796f4ec02ab927632b5,574145583601601565c18796f4ec02ab927632b5,0
from_ko/04-art-0/im6.png,bear,im49.png,painting,Art,618613c0b2aa547a20556644e641b3b39a09bfa5.png,618613c0b2aa547a20556644e641b3b39a09bfa5,618613c0b2aa547a20556644e641b3b39a09bfa5,0
from_ko/04-art-3/im6.png,bear,im50.png,painting,Art,6ff945f7407e5d38b2a1444a6b4fb365a56a9f37.png,6ff945f7407e5d38b2a1444a6b4fb365a56a9f37,6ff945f7407e5d38b2a1444a6b4fb365a56a9f37,0
from_ko/04-art-4/im6.png,bear,im51.png,painting,Art,9162212b070356ab26aafe9ffd7fb699047532c5.png,9162212b070356ab26aafe9ffd7fb699047532c5,9162212b070356ab26aafe9ffd7fb699047532c5,0
from_ko/04-art-2/im6.png,bear,im52.png,painting,Art,b4d8ad08f26aefd8581df680759d95c1a6377f10.png,b4d8ad08f26aefd8581df680759d95c1a6377f10,b4d8ad08f26aefd8581df680759d95c1a6377f10,0
from_ko/04-art-0/im7.png,bear,im53.png,painting,Art,f1b40586b49d3f62a4abcaa85f3971a53f78c192.png,f1b40586b49d3f62a4abcaa85f3971a53f78c192,f1b40586b49d3f62a4abcaa85f3971a53f78c192,0
from_ko/04-art-2/im7.png,bear,im54.png,sketch,Art,556ba5150d608a8e54934fdd431043016cf3b955.png,556ba5150d608a8e54934fdd431043016cf3b955,556ba5150d608a8e54934fdd431043016cf3b955,0
from_ko/04-art-0/im8.png,bear,im55.png,sketch,Art,f0a099d0c86e3fdc0aa8234ad0d5f9125debe499.png,f0a099d0c86e3fdc0aa8234ad0d5f9125debe499,f0a099d0c86e3fdc0aa8234ad0d5f9125debe499,0
from_ko/04-art-2/im8.png,bear,im56.png,sketch,Art,04f6df1a6605c167af83a3ec14f2cee93e6f27ff.png,04f6df1a6605c167af83a3ec14f2cee93e6f27ff,04f6df1a6605c167af83a3ec14f2cee93e6f27ff,0
from_ko/04-art-1/im8.png,bear,im57.png,sketch,Art,5345deae61cbe056957ddad58114f7d081dee1b3.png,5345deae61cbe056957ddad58114f7d081dee1b3,5345deae61cbe056957ddad58114f7d081dee1b3,0
from_ko/04-art-1/im9.png,bear,im58.png,sketch,Art,e12e541e837e55920c528eee0c2efc10997a9824.png,e12e541e837e55920c528eee0c2efc10997a9824,e12e541e837e55920c528eee0c2efc10997a9824,0
from_ko/04-art-3/im8.png,bear,im59.png,sketch,Art,21d5d26376e68896a4264ce7e0e67b60c7e94beb.png,21d5d26376e68896a4264ce7e0e67b60c7e94beb,21d5d26376e68896a4264ce7e0e67b60c7e94beb,0
from_ko/04-art-3/im108.png,bird,im60.png,cartoon,Art,5b599e3898c2bae12f2d9413e4752a750865b140.png,5b599e3898c2bae12f2d9413e4752a750865b140,5b599e3898c2bae12f2d9413e4752a750865b140,0
from_ko/04-art-0/im110.png,bird,im61.png,cartoon,Art,90b67a3cabaee7f3556e2eaf3d7333cf74d4c711.png,90b67a3cabaee7f3556e2eaf3d7333cf74d4c711,90b67a3cabaee7f3556e2eaf3d7333cf74d4c711,0
from_ko/04-art-1/im110.png,bird,im62.png,cartoon,Art,dc1671b04b5f22e8ce5d8d00250af026ee4018ce.png,dc1671b04b5f22e8ce5d8d00250af026ee4018ce,dc1671b04b5f22e8ce5d8d00250af026ee4018ce,0
from_ko/04-art-4/im108.png,bird,im63.png,cartoon,Art,0f9b3288e26a4936c02efdaf63b642f5e32db9e8.png,0f9b3288e26a4936c02efdaf63b642f5e32db9e8,0f9b3288e26a4936c02efdaf63b642f5e32db9e8,0
from_ko/04-art-4/im109.png,bird,im64.png,cartoon,Art,eb6e61f17ace59b08eceae696185a965000f339e.png,eb6e61f17ace59b08eceae696185a965000f339e,eb6e61f17ace59b08eceae696185a965000f339e,0
from_ko/04-art-2/im109.png,bird,im65.png,cartoon,Art,9816c17fc52742508b065cd62acb7f825cd5c9da.png,9816c17fc52742508b065cd62acb7f825cd5c9da,9816c17fc52742508b065cd62acb7f825cd5c9da,0
from_ko/04-art-1/im111.png,bird,im66.png,line_drawing,Art,336aea14dfb3f482a95bb8dabd2bbb2a5b849c1a.png,336aea14dfb3f482a95bb8dabd2bbb2a5b849c1a,336aea14dfb3f482a95bb8dabd2bbb2a5b849c1a,0
from_ko/04-art-4/im110.png,bird,im67.png,line_drawing,Art,d33b57d138362f9c929b63db658cb2d7811cd1f2.png,d33b57d138362f9c929b63db658cb2d7811cd1f2,d33b57d138362f9c929b63db658cb2d7811cd1f2,0
from_ko/04-art-0/im112.png,bird,im68.png,line_drawing,Art,9fc41d9d59dbf2c6102481b7b6e89ccba7ee2418.png,9fc41d9d59dbf2c6102481b7b6e89ccba7ee2418,9fc41d9d59dbf2c6102481b7b6e89ccba7ee2418,0
from_ko/04-art-3/im112.png,bird,im69.png,line_drawing,Art,e5cdb09f00d0cb777c53fe3ce08c521e7d7c25fe.png,e5cdb09f00d0cb777c53fe3ce08c521e7d7c25fe,e5cdb09f00d0cb777c53fe3ce08c521e7d7c25fe,0
from_ko/04-art-0/im111.png,bird,im70.png,line_drawing,Art,a4eb3abb356392630b5fe521b4002adb6af90991.png,a4eb3abb356392630b5fe521b4002adb6af90991,a4eb3abb356392630b5fe521b4002adb6af90991,0
from_ko/04-art-3/im111.png,bird,im71.png,line_drawing,Art,f81ba1afe4e9072265cf607ce0a5cb46e7bb5a36.png,f81ba1afe4e9072265cf607ce0a5cb46e7bb5a36,f81ba1afe4e9072265cf607ce0a5cb46e7bb5a36,0
from_ko/04-art-0/im119.png,bird,im72.png,mosaic,Art,e4b3973b7648493c9b95e2ec5e5cf5f1d9157a48.png,e4b3973b7648493c9b95e2ec5e5cf5f1d9157a48,e4b3973b7648493c9b95e2ec5e5cf5f1d9157a48,0
from_ko/04-art-1/im119.png,bird,im73.png,mosaic,Art,37fe1fa92ef2c718a88ae5ec0f77bad89e91b54c.png,37fe1fa92ef2c718a88ae5ec0f77bad89e91b54c,37fe1fa92ef2c718a88ae5ec0f77bad89e91b54c,0
from_ko/04-art-3/im119.png,bird,im74.png,mosaic,Art,c3c76adecb14036656984a051634b72d071651da.png,c3c76adecb14036656984a051634b72d071651da,c3c76adecb14036656984a051634b72d071651da,0
from_ko/04-art-4/im117.png,bird,im75.png,mosaic,Art,ae7ff7dc3cd553a0e48dc9f0415262da7b4b0a1c.png,ae7ff7dc3cd553a0e48dc9f0415262da7b4b0a1c,ae7ff7dc3cd553a0e48dc9f0415262da7b4b0a1c,0
from_ko/04-art-3/im118.png,bird,im76.png,mosaic,Art,8bdab25ef6ddedda8cbdffad7722a43b4ad4f6ad.png,8bdab25ef6ddedda8cbdffad7722a43b4ad4f6ad,8bdab25ef6ddedda8cbdffad7722a43b4ad4f6ad,0
from_ko/04-art-2/im118.png,bird,im77.png,mosaic,Art,e42d74a2c3e9022caf5c02d2498f6915705017ed.png,e42d74a2c3e9022caf5c02d2498f6915705017ed,e42d74a2c3e9022caf5c02d2498f6915705017ed,0
from_ko/04-art-3/im113.png,bird,im78.png,painting,Art,088e8a16c7a4bb6e4abcd9d392ce8d303e60343a.png,088e8a16c7a4bb6e4abcd9d392ce8d303e60343a,088e8a16c7a4bb6e4abcd9d392ce8d303e60343a,0
from_ko/04-art-4/im112.png,bird,im79.png,painting,Art,93366750554d0c537be5916882fbc1ca5be62dc9.png,93366750554d0c537be5916882fbc1ca5be62dc9,93366750554d0c537be5916882fbc1ca5be62dc9,0
from_ko/04-art-0/im114.png,bird,im80.png,painting,Art,22089c7f9ce4afe96e2600bed99a7e49bcd6b906.png,22089c7f9ce4afe96e2600bed99a7e49bcd6b906,22089c7f9ce4afe96e2600bed99a7e49bcd6b906,0
from_ko/04-art-2/im113.png,bird,im81.png,painting,Art,540c069c3c0e74497acebcd9d8a538e20e85033c.png,540c069c3c0e74497acebcd9d8a538e20e85033c,540c069c3c0e74497acebcd9d8a538e20e85033c,0
from_ko/04-art-4/im114.png,bird,im82.png,painting,Art,62dee35b4f14423d6d715d27cc1f8ac95b2cd3b5.png,62dee35b4f14423d6d715d27cc1f8ac95b2cd3b5,62dee35b4f14423d6d715d27cc1f8ac95b2cd3b5,0
from_ko/04-art-0/im115.png,bird,im83.png,painting,Art,a12b779614699814bb2de21a6edfaf642c78ecc3.png,a12b779614699814bb2de21a6edfaf642c78ecc3,a12b779614699814bb2de21a6edfaf642c78ecc3,0
from_ko/04-art-3/im115.png,bird,im84.png,sketch,Art,2f4c0e035641f6e86a07c17be7faff4fa59b80f1.png,2f4c0e035641f6e86a07c17be7faff4fa59b80f1,2f4c0e035641f6e86a07c17be7faff4fa59b80f1,0
from_ko/04-art-2/im115.png,bird,im85.png,sketch,Art,bc900b475fe472f5b35b6a2a2fbd3bcac9564e22.png,bc900b475fe472f5b35b6a2a2fbd3bcac9564e22,bc900b475fe472f5b35b6a2a2fbd3bcac9564e22,0
from_ko/04-art-2/im117.png,bird,im86.png,sketch,Art,a1085b7bb6bc681a24517a03aaa73c351c8daa9d.png,a1085b7bb6bc681a24517a03aaa73c351c8daa9d,a1085b7bb6bc681a24517a03aaa73c351c8daa9d,0
from_ko/04-art-3/im116.png,bird,im87.png,sketch,Art,1320834d1cb66511f358e6f0c8e40c705fe29a2d.png,1320834d1cb66511f358e6f0c8e40c705fe29a2d,1320834d1cb66511f358e6f0c8e40c705fe29a2d,0
from_ko/04-art-1/im117.png,bird,im88.png,sketch,Art,24e662c4c42fb901be128692fe3aa41026823812.png,24e662c4c42fb901be128692fe3aa41026823812,24e662c4c42fb901be128692fe3aa41026823812,0
from_ko/04-art-0/im116.png,bird,im89.png,sketch,Art,996ad9e2c3bc4f5442fa169b4169f1232595b47a.png,996ad9e2c3bc4f5442fa169b4169f1232595b47a,996ad9e2c3bc4f5442fa169b4169f1232595b47a,0
from_ko/04-art-2/im37.png,car,im90.png,cartoon,Art,016a5b05afb3a0efa758fd7561693f9101e2a0b1.png,016a5b05afb3a0efa758fd7561693f9101e2a0b1,016a5b05afb3a0efa758fd7561693f9101e2a0b1,0
from_ko/04-art-1/im36.png,car,im91.png,cartoon,Art,f463a82391d34619ce485b0d4cbae3c1f41606d8.png,f463a82391d34619ce485b0d4cbae3c1f41606d8,f463a82391d34619ce485b0d4cbae3c1f41606d8,0
from_ko/04-art-1/im38.png,car,im92.png,cartoon,Art,abdc8780a33415895b2c2593f0475a0f0a288f42.png,abdc8780a33415895b2c2593f0475a0f0a288f42,abdc8780a33415895b2c2593f0475a0f0a288f42,0
from_ko/04-art-3/im37.png,car,im93.png,cartoon,Art,ebd2467eafcaba9fd82bf869a64d5ed69f0730c1.png,ebd2467eafcaba9fd82bf869a64d5ed69f0730c1,ebd2467eafcaba9fd82bf869a64d5ed69f0730c1,0
from_ko/04-art-0/im38.png,car,im94.png,cartoon,Art,a06c10bd2e310254c3a90bfb066434c15d4d84cd.png,a06c10bd2e310254c3a90bfb066434c15d4d84cd,a06c10bd2e310254c3a90bfb066434c15d4d84cd,0
from_ko/04-art-0/im36.png,car,im95.png,cartoon,Art,a354d62dfc9e093c81a3c23afd349647cd1cf80a.png,a354d62dfc9e093c81a3c23afd349647cd1cf80a,a354d62dfc9e093c81a3c23afd349647cd1cf80a,0
from_ko/04-art-0/im39.png,car,im96.png,line_drawing,Art,25141ce324d53ec2ee11423c569852500072faab.png,25141ce324d53ec2ee11423c569852500072faab,25141ce324d53ec2ee11423c569852500072faab,0
from_ko/04-art-1/im39.png,car,im97.png,line_drawing,Art,d865d4da8eb5ba25cc6cccddc468f130897c18c7.png,d865d4da8eb5ba25cc6cccddc468f130897c18c7,d865d4da8eb5ba25cc6cccddc468f130897c18c7,0
from_ko/04-art-2/im38.png,car,im98.png,line_drawing,Art,909e123e47ff8712b83e6d1cb10af7895baa7a10.png,909e123e47ff8712b83e6d1cb10af7895baa7a10,909e123e47ff8712b83e6d1cb10af7895baa7a10,0
from_ko/04-art-1/im40.png,car,im99.png,line_drawing,Art,047503f249eecd63ea6c97702ada42b13ac1cfaf.png,047503f249eecd63ea6c97702ada42b13ac1cfaf,047503f249eecd63ea6c97702ada42b13ac1cfaf,0
from_ko/04-art-3/im38.png,car,im100.png,line_drawing,Art,bfcfd5833f2c5c15d29dff00fbe33ba047ae96f1.png,bfcfd5833f2c5c15d29dff00fbe33ba047ae96f1,bfcfd5833f2c5c15d29dff00fbe33ba047ae96f1,0
from_ko/04-art-3/im40.png,car,im101.png,line_drawing,Art,5ec2d57a53126e77a0fae03abea1e0b5a1285af2.png,5ec2d57a53126e77a0fae03abea1e0b5a1285af2,5ec2d57a53126e77a0fae03abea1e0b5a1285af2,0
from_ko/04-art-4/im45.png,car,im102.png,mosaic,Art,d53091e05813db89078898975748485237528099.png,d53091e05813db89078898975748485237528099,d53091e05813db89078898975748485237528099,0
from_ko/04-art-3/im45.png,car,im103.png,mosaic,Art,8074d36ad114b219cc471724f52ed98f3da9c7ec.png,8074d36ad114b219cc471724f52ed98f3da9c7ec,8074d36ad114b219cc471724f52ed98f3da9c7ec,0
from_ko/04-art-1/im47.png,car,im104.png,mosaic,Art,6218c6117947dbaee5ad375f2c0d15781af274ea.png,6218c6117947dbaee5ad375f2c0d15781af274ea,6218c6117947dbaee5ad375f2c0d15781af274ea,0
from_ko/04-art-4/im46.png,car,im105.png,mosaic,Art,08391bb387db1d2bd4db5a21ad9c740f546c3e42.png,08391bb387db1d2bd4db5a21ad9c740f546c3e42,08391bb387db1d2bd4db5a21ad9c740f546c3e42,0
from_ko/04-art-1/im46.png,car,im106.png,mosaic,Art,8b1907d489f1cfc772d48c30d248a4be9232d495.png,8b1907d489f1cfc772d48c30d248a4be9232d495,8b1907d489f1cfc772d48c30d248a4be9232d495,0
from_ko/04-art-2/im47.png,car,im107.png,mosaic,Art,a75b81c01ffa10e273de605d63f9053c2bd66180.png,a75b81c01ffa10e273de605d63f9053c2bd66180,a75b81c01ffa10e273de605d63f9053c2bd66180,0
from_ko/04-art-4/im41.png,car,im108.png,painting,Art,de95112a974836be16772131b4808ddaa405770f.png,de95112a974836be16772131b4808ddaa405770f,de95112a974836be16772131b4808ddaa405770f,0
from_ko/04-art-2/im41.png,car,im109.png,painting,Art,c0aa600c982aa3594e7b9d3382a88d64ad20a879.png,c0aa600c982aa3594e7b9d3382a88d64ad20a879,c0aa600c982aa3594e7b9d3382a88d64ad20a879,0
from_ko/04-art-4/im42.png,car,im110.png,painting,Art,abe1b76781cd2eea1b8e376f7d968015a6ef207d.png,abe1b76781cd2eea1b8e376f7d968015a6ef207d,abe1b76781cd2eea1b8e376f7d968015a6ef207d,0
from_ko/04-art-1/im41.png,car,im111.png,painting,Art,b158e4ac5b6d9fe4438cac0dbf042bc3ff4dc327.png,b158e4ac5b6d9fe4438cac0dbf042bc3ff4dc327,b158e4ac5b6d9fe4438cac0dbf042bc3ff4dc327,0
from_ko/04-art-0/im41.png,car,im112.png,painting,Art,540caf2fb745524fcd0eee23c4f6d688d87f0335.png,540caf2fb745524fcd0eee23c4f6d688d87f0335,540caf2fb745524fcd0eee23c4f6d688d87f0335,0
from_ko/04-art-1/im42.png,car,im113.png,painting,Art,b2fd8cabae31782b33d6e69b738874e629054743.png,b2fd8cabae31782b33d6e69b738874e629054743,b2fd8cabae31782b33d6e69b738874e629054743,0
from_ko/04-art-0/im45.png,car,im114.png,sketch,Art,8046a14d247a377455f74cf022f3c57e9246efe8.png,8046a14d247a377455f74cf022f3c57e9246efe8,8046a14d247a377455f74cf022f3c57e9246efe8,0
from_ko/04-art-4/im44.png,car,im115.png,sketch,Art,9a454763c0f580ddb7f6fa8a3c8207b7a6efc206.png,9a454763c0f580ddb7f6fa8a3c8207b7a6efc206,9a454763c0f580ddb7f6fa8a3c8207b7a6efc206,0
from_ko/04-art-2/im45.png,car,im116.png,sketch,Art,f8397577bd6d2f8bfce863118bf74c28ae84f0d6.png,f8397577bd6d2f8bfce863118bf74c28ae84f0d6,f8397577bd6d2f8bfce863118bf74c28ae84f0d6,0
from_ko/04-art-0/im44.png,car,im117.png,sketch,Art,3a8138c177c881db00a10193e2a8676e324ec69c.png,3a8138c177c881db00a10193e2a8676e324ec69c,3a8138c177c881db00a10193e2a8676e324ec69c,0
