image_current_local_file_path,identifier,stimulus_id,image_file_name,object_style,filepath,filename,object_label
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im26.png,Art,eee13d951249a9ca3b3e0c953d61c8dc1974ff82,im26.png,sketch,from_ko/04-art-4/im67.png,eee13d951249a9ca3b3e0c953d61c8dc1974ff82.png,apple
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im27.png,Art,8d737199448be959f42eb92505067dc01175879b,im27.png,sketch,from_ko/04-art-2/im69.png,8d737199448be959f42eb92505067dc01175879b.png,apple
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im28.png,Art,748eb92301b16c9b9554541111ac670f623847dc,im28.png,sketch,from_ko/04-art-2/im68.png,748eb92301b16c9b9554541111ac670f623847dc.png,apple
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im29.png,Art,824a214b6e54a232a9298f7ef70a3517c5ee06a2,im29.png,sketch,from_ko/04-art-3/im67.png,824a214b6e54a232a9298f7ef70a3517c5ee06a2.png,apple
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im30.png,Art,765bbd6b93c51c2c6fac722d2b5a82bb023a23cd,im30.png,cartoon,from_ko/04-art-2/im0.png,765bbd6b93c51c2c6fac722d2b5a82bb023a23cd.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im31.png,Art,54ca0fb1dfea6ccf927d23785f05026e99e415f1,im31.png,cartoon,from_ko/04-art-3/im1.png,54ca0fb1dfea6ccf927d23785f05026e99e415f1.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im32.png,Art,1b95577797e6a926b09923ca1f7c245a6dd9e5d0,im32.png,cartoon,from_ko/04-art-1/im0.png,1b95577797e6a926b09923ca1f7c245a6dd9e5d0.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im33.png,Art,2fccd8fc2a70d5f4e996ae1cc48074b7e5236d64,im33.png,cartoon,from_ko/04-art-1/im1.png,2fccd8fc2a70d5f4e996ae1cc48074b7e5236d64.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im34.png,Art,590bc0f1bee1dad365376f6dd59b75b926e6f39c,im34.png,cartoon,from_ko/04-art-0/im2.png,590bc0f1bee1dad365376f6dd59b75b926e6f39c.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im35.png,Art,d962764d70dae9ac208dd58ca9acb63e7d6ac0c6,im35.png,cartoon,from_ko/04-art-4/im0.png,d962764d70dae9ac208dd58ca9acb63e7d6ac0c6.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im36.png,Art,a19e807cc9c64a6023d4d29f8f558352d784da6e,im36.png,line_drawing,from_ko/04-art-0/im4.png,a19e807cc9c64a6023d4d29f8f558352d784da6e.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im37.png,Art,7929bffc85c6b9fe25fff351bf241b24af620d56,im37.png,line_drawing,from_ko/04-art-3/im3.png,7929bffc85c6b9fe25fff351bf241b24af620d56.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im38.png,Art,50bf89dd0532e11a19631fb9f51fa6df818964e7,im38.png,line_drawing,from_ko/04-art-2/im3.png,50bf89dd0532e11a19631fb9f51fa6df818964e7.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im39.png,Art,1bd6958daef05c34e5f37b6ad86f914c025d2c63,im39.png,line_drawing,from_ko/04-art-2/im4.png,1bd6958daef05c34e5f37b6ad86f914c025d2c63.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im40.png,Art,1a4a978b7264a08647919c7b0b09bb20de3f3a1c,im40.png,line_drawing,from_ko/04-art-2/im2.png,1a4a978b7264a08647919c7b0b09bb20de3f3a1c.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im41.png,Art,9256be77c4c6b96f8ed294dff4d753e35c58664f,im41.png,line_drawing,from_ko/04-art-1/im4.png,9256be77c4c6b96f8ed294dff4d753e35c58664f.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im42.png,Art,975f1f6be64b19e4e5e2f156655c5a0ba404a864,im42.png,mosaic,from_ko/04-art-2/im11.png,975f1f6be64b19e4e5e2f156655c5a0ba404a864.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im43.png,Art,407817bde009adbcd45aa6eb2ad2bae2187e183b,im43.png,mosaic,from_ko/04-art-1/im11.png,407817bde009adbcd45aa6eb2ad2bae2187e183b.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im44.png,Art,24dd15b577ef7240a3a486da3d370cf2e8567593,im44.png,mosaic,from_ko/04-art-0/im10.png,24dd15b577ef7240a3a486da3d370cf2e8567593.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im45.png,Art,bfcf4ea0257aad49800b4303f7386902009afafc,im45.png,mosaic,from_ko/04-art-4/im10.png,bfcf4ea0257aad49800b4303f7386902009afafc.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im46.png,Art,725a6aa8f5bfd6752c61157a22e2f026f2f82114,im46.png,mosaic,from_ko/04-art-4/im9.png,725a6aa8f5bfd6752c61157a22e2f026f2f82114.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im47.png,Art,5383f1493784fcb4a97181b1c91398805af24a61,im47.png,mosaic,from_ko/04-art-3/im11.png,5383f1493784fcb4a97181b1c91398805af24a61.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im48.png,Art,574145583601601565c18796f4ec02ab927632b5,im48.png,painting,from_ko/04-art-3/im5.png,574145583601601565c18796f4ec02ab927632b5.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im49.png,Art,618613c0b2aa547a20556644e641b3b39a09bfa5,im49.png,painting,from_ko/04-art-0/im6.png,618613c0b2aa547a20556644e641b3b39a09bfa5.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im50.png,Art,6ff945f7407e5d38b2a1444a6b4fb365a56a9f37,im50.png,painting,from_ko/04-art-3/im6.png,6ff945f7407e5d38b2a1444a6b4fb365a56a9f37.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im51.png,Art,9162212b070356ab26aafe9ffd7fb699047532c5,im51.png,painting,from_ko/04-art-4/im6.png,9162212b070356ab26aafe9ffd7fb699047532c5.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im52.png,Art,b4d8ad08f26aefd8581df680759d95c1a6377f10,im52.png,painting,from_ko/04-art-2/im6.png,b4d8ad08f26aefd8581df680759d95c1a6377f10.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im53.png,Art,f1b40586b49d3f62a4abcaa85f3971a53f78c192,im53.png,painting,from_ko/04-art-0/im7.png,f1b40586b49d3f62a4abcaa85f3971a53f78c192.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im54.png,Art,556ba5150d608a8e54934fdd431043016cf3b955,im54.png,sketch,from_ko/04-art-2/im7.png,556ba5150d608a8e54934fdd431043016cf3b955.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im55.png,Art,f0a099d0c86e3fdc0aa8234ad0d5f9125debe499,im55.png,sketch,from_ko/04-art-0/im8.png,f0a099d0c86e3fdc0aa8234ad0d5f9125debe499.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im56.png,Art,04f6df1a6605c167af83a3ec14f2cee93e6f27ff,im56.png,sketch,from_ko/04-art-2/im8.png,04f6df1a6605c167af83a3ec14f2cee93e6f27ff.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im57.png,Art,5345deae61cbe056957ddad58114f7d081dee1b3,im57.png,sketch,from_ko/04-art-1/im8.png,5345deae61cbe056957ddad58114f7d081dee1b3.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im58.png,Art,e12e541e837e55920c528eee0c2efc10997a9824,im58.png,sketch,from_ko/04-art-1/im9.png,e12e541e837e55920c528eee0c2efc10997a9824.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im59.png,Art,21d5d26376e68896a4264ce7e0e67b60c7e94beb,im59.png,sketch,from_ko/04-art-3/im8.png,21d5d26376e68896a4264ce7e0e67b60c7e94beb.png,bear
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im60.png,Art,5b599e3898c2bae12f2d9413e4752a750865b140,im60.png,cartoon,from_ko/04-art-3/im108.png,5b599e3898c2bae12f2d9413e4752a750865b140.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im61.png,Art,90b67a3cabaee7f3556e2eaf3d7333cf74d4c711,im61.png,cartoon,from_ko/04-art-0/im110.png,90b67a3cabaee7f3556e2eaf3d7333cf74d4c711.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im62.png,Art,dc1671b04b5f22e8ce5d8d00250af026ee4018ce,im62.png,cartoon,from_ko/04-art-1/im110.png,dc1671b04b5f22e8ce5d8d00250af026ee4018ce.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im63.png,Art,0f9b3288e26a4936c02efdaf63b642f5e32db9e8,im63.png,cartoon,from_ko/04-art-4/im108.png,0f9b3288e26a4936c02efdaf63b642f5e32db9e8.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im64.png,Art,eb6e61f17ace59b08eceae696185a965000f339e,im64.png,cartoon,from_ko/04-art-4/im109.png,eb6e61f17ace59b08eceae696185a965000f339e.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im65.png,Art,9816c17fc52742508b065cd62acb7f825cd5c9da,im65.png,cartoon,from_ko/04-art-2/im109.png,9816c17fc52742508b065cd62acb7f825cd5c9da.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im66.png,Art,336aea14dfb3f482a95bb8dabd2bbb2a5b849c1a,im66.png,line_drawing,from_ko/04-art-1/im111.png,336aea14dfb3f482a95bb8dabd2bbb2a5b849c1a.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im67.png,Art,d33b57d138362f9c929b63db658cb2d7811cd1f2,im67.png,line_drawing,from_ko/04-art-4/im110.png,d33b57d138362f9c929b63db658cb2d7811cd1f2.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im68.png,Art,9fc41d9d59dbf2c6102481b7b6e89ccba7ee2418,im68.png,line_drawing,from_ko/04-art-0/im112.png,9fc41d9d59dbf2c6102481b7b6e89ccba7ee2418.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im69.png,Art,e5cdb09f00d0cb777c53fe3ce08c521e7d7c25fe,im69.png,line_drawing,from_ko/04-art-3/im112.png,e5cdb09f00d0cb777c53fe3ce08c521e7d7c25fe.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im70.png,Art,a4eb3abb356392630b5fe521b4002adb6af90991,im70.png,line_drawing,from_ko/04-art-0/im111.png,a4eb3abb356392630b5fe521b4002adb6af90991.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im71.png,Art,f81ba1afe4e9072265cf607ce0a5cb46e7bb5a36,im71.png,line_drawing,from_ko/04-art-3/im111.png,f81ba1afe4e9072265cf607ce0a5cb46e7bb5a36.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im72.png,Art,e4b3973b7648493c9b95e2ec5e5cf5f1d9157a48,im72.png,mosaic,from_ko/04-art-0/im119.png,e4b3973b7648493c9b95e2ec5e5cf5f1d9157a48.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im73.png,Art,37fe1fa92ef2c718a88ae5ec0f77bad89e91b54c,im73.png,mosaic,from_ko/04-art-1/im119.png,37fe1fa92ef2c718a88ae5ec0f77bad89e91b54c.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im74.png,Art,c3c76adecb14036656984a051634b72d071651da,im74.png,mosaic,from_ko/04-art-3/im119.png,c3c76adecb14036656984a051634b72d071651da.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im75.png,Art,ae7ff7dc3cd553a0e48dc9f0415262da7b4b0a1c,im75.png,mosaic,from_ko/04-art-4/im117.png,ae7ff7dc3cd553a0e48dc9f0415262da7b4b0a1c.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im76.png,Art,8bdab25ef6ddedda8cbdffad7722a43b4ad4f6ad,im76.png,mosaic,from_ko/04-art-3/im118.png,8bdab25ef6ddedda8cbdffad7722a43b4ad4f6ad.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im77.png,Art,e42d74a2c3e9022caf5c02d2498f6915705017ed,im77.png,mosaic,from_ko/04-art-2/im118.png,e42d74a2c3e9022caf5c02d2498f6915705017ed.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im78.png,Art,088e8a16c7a4bb6e4abcd9d392ce8d303e60343a,im78.png,painting,from_ko/04-art-3/im113.png,088e8a16c7a4bb6e4abcd9d392ce8d303e60343a.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im79.png,Art,93366750554d0c537be5916882fbc1ca5be62dc9,im79.png,painting,from_ko/04-art-4/im112.png,93366750554d0c537be5916882fbc1ca5be62dc9.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im80.png,Art,22089c7f9ce4afe96e2600bed99a7e49bcd6b906,im80.png,painting,from_ko/04-art-0/im114.png,22089c7f9ce4afe96e2600bed99a7e49bcd6b906.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im81.png,Art,540c069c3c0e74497acebcd9d8a538e20e85033c,im81.png,painting,from_ko/04-art-2/im113.png,540c069c3c0e74497acebcd9d8a538e20e85033c.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im82.png,Art,62dee35b4f14423d6d715d27cc1f8ac95b2cd3b5,im82.png,painting,from_ko/04-art-4/im114.png,62dee35b4f14423d6d715d27cc1f8ac95b2cd3b5.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im83.png,Art,a12b779614699814bb2de21a6edfaf642c78ecc3,im83.png,painting,from_ko/04-art-0/im115.png,a12b779614699814bb2de21a6edfaf642c78ecc3.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im84.png,Art,2f4c0e035641f6e86a07c17be7faff4fa59b80f1,im84.png,sketch,from_ko/04-art-3/im115.png,2f4c0e035641f6e86a07c17be7faff4fa59b80f1.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im85.png,Art,bc900b475fe472f5b35b6a2a2fbd3bcac9564e22,im85.png,sketch,from_ko/04-art-2/im115.png,bc900b475fe472f5b35b6a2a2fbd3bcac9564e22.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im86.png,Art,a1085b7bb6bc681a24517a03aaa73c351c8daa9d,im86.png,sketch,from_ko/04-art-2/im117.png,a1085b7bb6bc681a24517a03aaa73c351c8daa9d.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im87.png,Art,1320834d1cb66511f358e6f0c8e40c705fe29a2d,im87.png,sketch,from_ko/04-art-3/im116.png,1320834d1cb66511f358e6f0c8e40c705fe29a2d.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im88.png,Art,24e662c4c42fb901be128692fe3aa41026823812,im88.png,sketch,from_ko/04-art-1/im117.png,24e662c4c42fb901be128692fe3aa41026823812.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im89.png,Art,996ad9e2c3bc4f5442fa169b4169f1232595b47a,im89.png,sketch,from_ko/04-art-0/im116.png,996ad9e2c3bc4f5442fa169b4169f1232595b47a.png,bird
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im90.png,Art,016a5b05afb3a0efa758fd7561693f9101e2a0b1,im90.png,cartoon,from_ko/04-art-2/im37.png,016a5b05afb3a0efa758fd7561693f9101e2a0b1.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im91.png,Art,f463a82391d34619ce485b0d4cbae3c1f41606d8,im91.png,cartoon,from_ko/04-art-1/im36.png,f463a82391d34619ce485b0d4cbae3c1f41606d8.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im92.png,Art,abdc8780a33415895b2c2593f0475a0f0a288f42,im92.png,cartoon,from_ko/04-art-1/im38.png,abdc8780a33415895b2c2593f0475a0f0a288f42.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im93.png,Art,ebd2467eafcaba9fd82bf869a64d5ed69f0730c1,im93.png,cartoon,from_ko/04-art-3/im37.png,ebd2467eafcaba9fd82bf869a64d5ed69f0730c1.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im94.png,Art,a06c10bd2e310254c3a90bfb066434c15d4d84cd,im94.png,cartoon,from_ko/04-art-0/im38.png,a06c10bd2e310254c3a90bfb066434c15d4d84cd.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im95.png,Art,a354d62dfc9e093c81a3c23afd349647cd1cf80a,im95.png,cartoon,from_ko/04-art-0/im36.png,a354d62dfc9e093c81a3c23afd349647cd1cf80a.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im96.png,Art,25141ce324d53ec2ee11423c569852500072faab,im96.png,line_drawing,from_ko/04-art-0/im39.png,25141ce324d53ec2ee11423c569852500072faab.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im97.png,Art,d865d4da8eb5ba25cc6cccddc468f130897c18c7,im97.png,line_drawing,from_ko/04-art-1/im39.png,d865d4da8eb5ba25cc6cccddc468f130897c18c7.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im98.png,Art,909e123e47ff8712b83e6d1cb10af7895baa7a10,im98.png,line_drawing,from_ko/04-art-2/im38.png,909e123e47ff8712b83e6d1cb10af7895baa7a10.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im99.png,Art,047503f249eecd63ea6c97702ada42b13ac1cfaf,im99.png,line_drawing,from_ko/04-art-1/im40.png,047503f249eecd63ea6c97702ada42b13ac1cfaf.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im100.png,Art,bfcfd5833f2c5c15d29dff00fbe33ba047ae96f1,im100.png,line_drawing,from_ko/04-art-3/im38.png,bfcfd5833f2c5c15d29dff00fbe33ba047ae96f1.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im101.png,Art,5ec2d57a53126e77a0fae03abea1e0b5a1285af2,im101.png,line_drawing,from_ko/04-art-3/im40.png,5ec2d57a53126e77a0fae03abea1e0b5a1285af2.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im102.png,Art,d53091e05813db89078898975748485237528099,im102.png,mosaic,from_ko/04-art-4/im45.png,d53091e05813db89078898975748485237528099.png,car
/braintree/data2/active/users/sgouldin/experiments-codebase/RSVP-domain_transfer/images/im103.png,Art,8074d36ad114b219cc471724f52ed98f3da9c7ec,im103.png,mosaic,from_ko/04-art-3/im45.png,8074d36ad114b219cc471724f52ed98f3da9c7ec.png,car
